# 21aefx_opt-mangled.dat                 writespec.pro: Wed Oct 19 12:26:28 2022
# wavelength(um) flux(mJy)
     0.603065     0.098033514
     0.603158      0.10572470
     0.603252      0.10307084
     0.603345     0.093001461
     0.603438     0.094215274
     0.603531     0.096351931
     0.603624     0.091096992
     0.603718     0.090183780
     0.603811     0.089678474
     0.603904     0.092172742
     0.603997     0.099166080
     0.604091     0.085045981
     0.604184     0.082075378
     0.604277     0.081099771
     0.604370     0.080450420
     0.604463     0.080386673
     0.604557     0.082935443
     0.604650     0.084944731
     0.604743     0.081363928
     0.604836     0.077286079
     0.604930     0.079355132
     0.605023     0.083189400
     0.605116     0.079312847
     0.605209     0.073820698
     0.605302     0.074040924
     0.605396     0.077616467
     0.605489     0.082760721
     0.605582     0.082028189
     0.605675     0.075937397
     0.605769     0.073686444
     0.605862     0.074841077
     0.605955     0.075800140
     0.606048     0.076122383
     0.606141     0.074706277
     0.606235     0.079269527
     0.606328     0.080106080
     0.606421     0.080142211
     0.606514     0.076495320
     0.606607     0.073059209
     0.606701     0.067231340
     0.606794     0.063286465
     0.606887     0.065003045
     0.606980     0.065772245
     0.607074     0.068251509
     0.607167     0.071711142
     0.607260     0.064719563
     0.607353     0.059760619
     0.607446     0.064963668
     0.607540     0.063217542
     0.607633     0.057204125
     0.607726     0.060471600
     0.607819     0.068472696
     0.607913     0.067279656
     0.608006     0.058342006
     0.608099     0.055555402
     0.608192     0.055169194
     0.608285     0.058042801
     0.608379     0.060012038
     0.608472     0.059366471
     0.608565     0.061232092
     0.608658     0.056032192
     0.608752     0.061937896
     0.608845     0.069408694
     0.608938     0.059895215
     0.609031     0.058600572
     0.609124     0.061185374
     0.609218     0.062469000
     0.609311     0.060581465
     0.609404     0.053953590
     0.609497     0.047724125
     0.609590     0.046833359
     0.609684     0.050188725
     0.609777     0.054161884
     0.609870     0.053520418
     0.609963     0.053958402
     0.610057     0.056751935
     0.610150     0.055759368
     0.610243     0.053820305
     0.610336     0.054572890
     0.610429     0.058209810
     0.610523     0.058729580
     0.610616     0.055949571
     0.610709     0.052434098
     0.610802     0.050274291
     0.610896     0.051037032
     0.610989     0.053468945
     0.611082     0.061115609
     0.611175     0.044804057
     0.611268     0.043725232
     0.611362     0.051008271
     0.611455     0.057377240
     0.611548     0.055550243
     0.611641     0.060454770
     0.611735     0.063085374
     0.611828     0.059161754
     0.611921     0.058739494
     0.612014     0.058559520
     0.612107     0.059597689
     0.612201     0.059517840
     0.612294     0.054992469
     0.612387     0.052179340
     0.612480     0.053333107
     0.612574     0.050736331
     0.612667     0.048615995
     0.612760     0.051572148
     0.612853     0.051976213
     0.612946     0.052979050
     0.613040     0.060755155
     0.613133     0.046042338
     0.613226     0.053279580
     0.613319     0.059156506
     0.613412     0.056396009
     0.613506     0.055451842
     0.613599     0.055917650
     0.613692     0.056960634
     0.613785     0.059105465
     0.613879     0.056361879
     0.613972     0.052417103
     0.614065     0.054117637
     0.614158     0.062689822
     0.614251     0.063199210
     0.614345     0.060105709
     0.614438     0.058571145
     0.614531     0.057917880
     0.614624     0.062602725
     0.614718     0.066289686
     0.614811     0.067131582
     0.614904     0.068925343
     0.614997     0.077630633
     0.615090     0.075150800
     0.615184     0.070713941
     0.615277     0.067567996
     0.615370     0.061713086
     0.615463     0.065868674
     0.615556     0.072009451
     0.615650     0.063236067
     0.615743     0.062900481
     0.615836     0.062512669
     0.615929     0.065655953
     0.616023     0.061556540
     0.616116     0.063941416
     0.616209     0.067406223
     0.616302     0.065088598
     0.616395     0.061937031
     0.616489     0.058194961
     0.616582     0.059117206
     0.616675     0.059421481
     0.616768     0.058956071
     0.616862     0.062647094
     0.616955     0.066987432
     0.617048     0.068481821
     0.617141     0.070227582
     0.617234     0.064643664
     0.617328     0.061394310
     0.617421     0.067512813
     0.617514     0.069862801
     0.617607     0.071022046
     0.617701     0.071198834
     0.617794     0.067010469
     0.617887     0.068499567
     0.617980     0.074385288
     0.618073     0.074361084
     0.618167     0.066858437
     0.618260     0.069922653
     0.618353     0.073304006
     0.618446     0.066075545
     0.618540     0.063556474
     0.618633     0.064733860
     0.618726     0.063785589
     0.618819     0.066528070
     0.618912     0.073420193
     0.619006     0.074544920
     0.619099     0.070081616
     0.619192     0.071865260
     0.619285     0.075435441
     0.619378     0.077331619
     0.619472     0.073390125
     0.619565     0.069888118
     0.619658     0.070064701
     0.619751     0.076134722
     0.619845     0.074649905
     0.619938     0.068472656
     0.620031     0.068991987
     0.620124     0.067121066
     0.620217     0.067370931
     0.620311     0.069398754
     0.620404     0.072501900
     0.620497     0.078408812
     0.620590     0.080074764
     0.620684     0.073209357
     0.620777     0.066579475
     0.620870     0.072479180
     0.620963     0.067462879
     0.621056     0.060909828
     0.621150     0.071824448
     0.621243     0.078885825
     0.621336     0.078763421
     0.621429     0.071793331
     0.621522     0.073863174
     0.621616     0.077197953
     0.621709     0.074386613
     0.621802     0.074891773
     0.621895     0.076272874
     0.621989     0.077557758
     0.622082     0.076727946
     0.622175     0.077427152
     0.622268     0.083850753
     0.622361     0.071634373
     0.622455     0.068329676
     0.622548     0.075024830
     0.622641     0.079140840
     0.622734     0.071809384
     0.622828     0.066703883
     0.622921     0.068382236
     0.623014     0.075787981
     0.623107     0.082292929
     0.623200     0.077768580
     0.623294     0.074730440
     0.623387     0.076512407
     0.623480     0.076664418
     0.623573     0.076847823
     0.623667     0.079473645
     0.623760     0.079904494
     0.623853     0.080209879
     0.623946     0.084015968
     0.624039     0.082231434
     0.624133     0.078020714
     0.624226     0.073351911
     0.624319     0.074682764
     0.624412     0.072030517
     0.624506     0.071257278
     0.624599     0.067976207
     0.624692     0.059357307
     0.624785     0.065033893
     0.624878     0.079364584
     0.624972     0.082532888
     0.625065     0.076867899
     0.625158     0.071754341
     0.625251     0.069285905
     0.625344     0.070240079
     0.625438     0.076104328
     0.625531     0.083623691
     0.625624     0.080555290
     0.625717     0.068159073
     0.625811     0.071668196
     0.625904     0.067878129
     0.625997     0.057786947
     0.626090     0.052239694
     0.626183     0.048142076
     0.626277     0.057545802
     0.626370     0.069662293
     0.626463     0.059732859
     0.626556     0.065035819
     0.626650     0.075402740
     0.626743     0.071950278
     0.626836     0.067886930
     0.626929     0.067086377
     0.627022     0.065971461
     0.627116     0.067192292
     0.627209     0.071017027
     0.627302     0.070888670
     0.627395     0.062059575
     0.627488     0.057173222
     0.627582     0.062378470
     0.627675     0.064900252
     0.627768     0.061317002
     0.627861     0.067502306
     0.627955     0.074369080
     0.628048     0.070975885
     0.628141     0.067098804
     0.628234     0.066780876
     0.628327     0.059879254
     0.628421     0.063304542
     0.628514     0.061563874
     0.628607     0.052026363
     0.628700     0.058805991
     0.628794     0.067716282
     0.628887     0.073220522
     0.628980     0.071858684
     0.629073     0.068308111
     0.629166     0.074790693
     0.629260     0.069628567
     0.629353     0.059299136
     0.629446     0.062205178
     0.629539     0.060612784
     0.629633     0.063183325
     0.629726     0.073877279
     0.629819     0.084892922
     0.629912     0.079130662
     0.630005     0.070874388
     0.630099     0.073547735
     0.630192     0.071315696
     0.630285     0.076869905
     0.630378     0.087715934
     0.630472     0.066315557
     0.630565     0.054711761
     0.630658     0.051562273
     0.630751     0.053731883
     0.630844     0.064089921
     0.630938     0.070242182
     0.631031     0.067130480
     0.631124     0.062857395
     0.631217     0.058880617
     0.631310     0.059361203
     0.631404     0.053140087
     0.631497     0.053393302
     0.631590     0.053390675
     0.631683     0.051266950
     0.631777     0.056147610
     0.631870     0.056368317
     0.631963     0.057896622
     0.632056     0.057320195
     0.632149     0.051949631
     0.632243     0.049912627
     0.632336     0.049682536
     0.632429     0.050203652
     0.632522     0.053135200
     0.632616     0.054670620
     0.632709     0.057369016
     0.632802     0.066172029
     0.632895     0.066121080
     0.632988     0.058181596
     0.633082     0.051323242
     0.633175     0.046449474
     0.633268     0.045560854
     0.633361     0.049368065
     0.633455     0.054544125
     0.633548     0.054672215
     0.633641     0.050684502
     0.633734     0.057452501
     0.633827     0.048080995
     0.633921     0.048023865
     0.634014     0.050225876
     0.634107     0.046916214
     0.634200     0.048092320
     0.634293     0.048184450
     0.634387     0.046386547
     0.634480     0.049229426
     0.634573     0.047415760
